Date,Gestión del Cambio
1979-10,412
1979-11,260
1979-12,576
1980-01,915
1980-02,257
1980-03,487
1980-04,444
1980-05,290
1980-06,409
1980-07,439
1980-08,246
1980-09,448
1980-10,477
1980-11,257
1980-12,588
1981-01,950
1981-02,229
1981-03,536
1981-04,429
1981-05,257
1981-06,436
1981-07,479
1981-08,252
1981-09,479
1981-10,455
1981-11,253
1981-12,616
1982-01,1006
1982-02,232
1982-03,538
1982-04,466
1982-05,324
1982-06,498
1982-07,481
1982-08,220
1982-09,527
1982-10,445
1982-11,303
1982-12,648
1983-01,1037
1983-02,281
1983-03,657
1983-04,449
1983-05,346
1983-06,470
1983-07,504
1983-08,254
1983-09,572
1983-10,401
1983-11,348
1983-12,624
1984-01,1261
1984-02,338
1984-03,574
1984-04,506
1984-05,387
1984-06,560
1984-07,573
1984-08,297
1984-09,580
1984-10,492
1984-11,380
1984-12,670
1985-01,1407
1985-02,393
1985-03,612
1985-04,506
1985-05,374
1985-06,531
1985-07,562
1985-08,362
1985-09,608
1985-10,461
1985-11,391
1985-12,737
1986-01,1551
1986-02,335
1986-03,660
1986-04,497
1986-05,463
1986-06,569
1986-07,552
1986-08,328
1986-09,636
1986-10,558
1986-11,427
1986-12,813
1987-01,1439
1987-02,368
1987-03,681
1987-04,651
1987-05,399
1987-06,658
1987-07,593
1987-08,357
1987-09,735
1987-10,448
1987-11,453
1987-12,806
1988-01,1714
1988-02,397
1988-03,805
1988-04,553
1988-05,456
1988-06,687
1988-07,543
1988-08,438
1988-09,699
1988-10,503
1988-11,472
1988-12,844
1989-01,1831
1989-02,478
1989-03,889
1989-04,615
1989-05,559
1989-06,704
1989-07,626
1989-08,544
1989-09,797
1989-10,665
1989-11,466
1989-12,1100
1990-01,2007
1990-02,591
1990-03,966
1990-04,745
1990-05,610
1990-06,873
1990-07,718
1990-08,482
1990-09,997
1990-10,682
1990-11,553
1990-12,1338
1991-01,2128
1991-02,518
1991-03,943
1991-04,985
1991-05,676
1991-06,874
1991-07,833
1991-08,486
1991-09,972
1991-10,790
1991-11,554
1991-12,1204
1992-01,1794
1992-02,634
1992-03,1213
1992-04,786
1992-05,864
1992-06,1032
1992-07,901
1992-08,550
1992-09,1109
1992-10,834
1992-11,701
1992-12,1414
1993-01,1966
1993-02,619
1993-03,1065
1993-04,871
1993-05,834
1993-06,974
1993-07,864
1993-08,722
1993-09,1194
1993-10,817
1993-11,651
1993-12,1525
1994-01,2301
1994-02,639
1994-03,1172
1994-04,852
1994-05,820
1994-06,1218
1994-07,828
1994-08,690
1994-09,1183
1994-10,922
1994-11,696
1994-12,1572
1995-01,2155
1995-02,751
1995-03,1315
1995-04,910
1995-05,878
1995-06,1357
1995-07,1003
1995-08,744
1995-09,1357
1995-10,973
1995-11,893
1995-12,1497
1996-01,2563
1996-02,812
1996-03,1449
1996-04,1029
1996-05,916
1996-06,1397
1996-07,1139
1996-08,749
1996-09,1319
1996-10,1021
1996-11,985
1996-12,1600
1997-01,2513
1997-02,871
1997-03,1385
1997-04,1053
1997-05,946
1997-06,1496
1997-07,1164
1997-08,771
1997-09,1234
1997-10,1123
1997-11,909
1997-12,1638
1998-01,2543
1998-02,890
1998-03,1623
1998-04,1085
1998-05,898
1998-06,1478
1998-07,1281
1998-08,926
1998-09,1469
1998-10,1140
1998-11,925
1998-12,1746
1999-01,2485
1999-02,982
1999-03,1551
1999-04,1216
1999-05,1062
1999-06,1411
1999-07,1432
1999-08,1162
1999-09,1517
1999-10,1354
1999-11,1212
1999-12,1864
2000-01,2961
2000-02,1058
2000-03,1729
2000-04,1253
2000-05,1102
2000-06,1663
2000-07,1398
2000-08,1147
2000-09,1618
2000-10,1643
2000-11,1346
2000-12,2082
2001-01,3115
2001-02,978
2001-03,1923
2001-04,1462
2001-05,1483
2001-06,1764
2001-07,1363
2001-08,1252
2001-09,1758
2001-10,1643
2001-11,1197
2001-12,2383
2002-01,3488
2002-02,1100
2002-03,1861
2002-04,1542
2002-05,1680
2002-06,1702
2002-07,1465
2002-08,1352
2002-09,2324
2002-10,1615
2002-11,1704
2002-12,2282
2003-01,3330
2003-02,1445
2003-03,1957
2003-04,1593
2003-05,1219
2003-06,2070
2003-07,1526
2003-08,1512
2003-09,2839
2003-10,1762
2003-11,1417
2003-12,2817
2004-01,3439
2004-02,1555
2004-03,2273
2004-04,1927
2004-05,1564
2004-06,2294
2004-07,2022
2004-08,1864
2004-09,2036
2004-10,2021
2004-11,1773
2004-12,2561
2005-01,3659
2005-02,1419
2005-03,2279
2005-04,1904
2005-05,1707
2005-06,2588
2005-07,2654
2005-08,1989
2005-09,2192
2005-10,1944
2005-11,1881
2005-12,2573
2006-01,4223
2006-02,1600
2006-03,2470
2006-04,2275
2006-05,2063
2006-06,2448
2006-07,2301
2006-08,2437
2006-09,2690
2006-10,2254
2006-11,2417
2006-12,2889
2007-01,4256
2007-02,2035
2007-03,3020
2007-04,2177
2007-05,2841
2007-06,3105
2007-07,2525
2007-08,2576
2007-09,2481
2007-10,2812
2007-11,2471
2007-12,3806
2008-01,4176
2008-02,2056
2008-03,2787
2008-04,2469
2008-05,2260
2008-06,2968
2008-07,2787
2008-08,2135
2008-09,3405
2008-10,2846
2008-11,2826
2008-12,4067
2009-01,4283
2009-02,4034
2009-03,3171
2009-04,2739
2009-05,2568
2009-06,3306
2009-07,2934
2009-08,2758
2009-09,4153
2009-10,3347
2009-11,2899
2009-12,3810
2010-01,4924
2010-02,2571
2010-03,3947
2010-04,2878
2010-05,3306
2010-06,3584
2010-07,3687
2010-08,3666
2010-09,3515
2010-10,3537
2010-11,4306
2010-12,4323
2011-01,5344
2011-02,2945
2011-03,3815
2011-04,3205
2011-05,4649
2011-06,3987
2011-07,3328
2011-08,4059
2011-09,4540
2011-10,3710
2011-11,4245
2011-12,4601
2012-01,7575
2012-02,3575
2012-03,4633
2012-04,3697
2012-05,4101
2012-06,4904
2012-07,4577
2012-08,3857
2012-09,4677
2012-10,4836
2012-11,5007
2012-12,5752
2013-01,6522
2013-02,3432
2013-03,4737
2013-04,4031
2013-05,4337
2013-06,4782
2013-07,4431
2013-08,3571
2013-09,5438
2013-10,5786
2013-11,4933
2013-12,5766
2014-01,6134
2014-02,3624
2014-03,4682
2014-04,4370
2014-05,3890
2014-06,4669
2014-07,4506
2014-08,3960
2014-09,5012
2014-10,5190
2014-11,4645
2014-12,5727
2015-01,8260
2015-02,3514
2015-03,5295
2015-04,4301
2015-05,4073
2015-06,5005
2015-07,4692
2015-08,4107
2015-09,4767
2015-10,5371
2015-11,4467
2015-12,6029
2016-01,5802
2016-02,4533
2016-03,4814
2016-04,6604
2016-05,4396
2016-06,5612
2016-07,5016
2016-08,4865
2016-09,5727
2016-10,5312
2016-11,5166
2016-12,6904
2017-01,5091
2017-02,4210
2017-03,5924
2017-04,4518
2017-05,5485
2017-06,6080
2017-07,6557
2017-08,5494
2017-09,7663
2017-10,6455
2017-11,6545
2017-12,7912
2018-01,5951
2018-02,4907
2018-03,5999
2018-04,6050
2018-05,5859
2018-06,6197
2018-07,5753
2018-08,5665
2018-09,6842
2018-10,7165
2018-11,5553
2018-12,8056
2019-01,6374
2019-02,4964
2019-03,6977
2019-04,6004
2019-05,6429
2019-06,7248
2019-07,6752
2019-08,6760
2019-09,7464
2019-10,6889
2019-11,7660
2019-12,9966
2020-01,6885
2020-02,6172
2020-03,7319
2020-04,6497
2020-05,5982
2020-06,7409
2020-07,7622
2020-08,7080
2020-09,7637
2020-10,7583
2020-11,7633
2020-12,13133
2021-01,7425
2021-02,6437
2021-03,8458
2021-04,7502
2021-05,6759
2021-06,8772
2021-07,7445
2021-08,7579
2021-09,8486
2021-10,7975
2021-11,8393
2021-12,12071
2022-01,8250
2022-02,6728
2022-03,8537
2022-04,8017
2022-05,7879
2022-06,10240
2022-07,7873
2022-08,10298
2022-09,9086
2022-10,8806
2022-11,8961
2022-12,13076
2023-01,8057
2023-02,7682
2023-03,10159
2023-04,8190
2023-05,9549
2023-06,10965
2023-07,8937
2023-08,9611
2023-09,10237
2023-10,10209
2023-11,10740
2023-12,13913
2024-01,10031
2024-02,9293
2024-03,9829
2024-04,10034
2024-05,11013
2024-06,10698
2024-07,10369
2024-08,10578
2024-09,11987
2024-10,11107
2024-11,10060
2024-12,13165
2025-01,9609
2025-02,7423
2025-03,1569
