Date,Fusiones y Adquisiciones
2006-03,2.84E-03
2006-04,2.58E-03
2006-05,1.30E-03
2006-06,4.91E-03
2006-07,1.94E-03
2006-08,1.99E-03
2006-09,2.72E-03
2006-10,1.66E-03
2006-11,2.98E-03
2006-12,4.60E-04
2007-01,7.62E-03
2007-02,1.39E-03
2007-03,2.58E-03
2007-04,4.84E-03
2007-05,1.76E-03
2007-06,3.83E-03
2007-07,3.65E-03
2007-08,1.25E-03
2007-09,1.96E-03
2007-10,2.09E-03
2007-11,1.73E-03
2007-12,8.07E-04
2008-01,5.86E-03
2008-02,1.27E-03
2008-03,2.37E-03
2008-04,2.05E-03
2008-06,3.33E-03
2008-07,3.23E-03
2008-08,2.71E-03
2008-09,1.87E-03
2008-10,1.43E-03
2008-11,3.97E-03
2008-12,6.07E-03
2009-01,5.46E-03
2009-02,3.98E-03
2009-03,2.94E-03
2009-04,1.75E-03
2009-05,1.49E-03
2009-06,3.40E-03
2009-07,3.35E-03
2009-08,2.17E-03
2009-09,3.44E-03
2009-10,2.19E-03
2009-11,4.11E-03
2009-12,4.32E-03
2010-01,5.62E-03
2010-02,2.28E-03
2010-03,2.97E-03
2010-04,1.75E-03
2010-05,9.32E-04
2010-06,7.84E-04
2010-07,1.40E-03
2010-08,3.41E-03
2010-09,3.33E-03
2010-10,1.69E-03
2010-11,3.59E-03
2010-12,2.00E-03
2011-01,7.76E-03
2011-02,3.05E-03
2011-03,2.87E-03
2011-04,2.55E-03
2011-05,3.26E-03
2011-06,1.12E-03
2011-07,3.11E-03
2011-08,4.52E-03
2011-09,5.76E-03
2011-10,1.18E-03
2011-11,2.48E-03
2011-12,2.81E-03
2012-01,1.15E-02
2012-02,8.93E-04
2012-03,2.62E-03
2012-04,3.20E-03
2012-05,2.22E-03
2012-06,6.66E-03
2012-07,5.55E-03
2012-08,1.31E-03
2012-09,2.48E-03
2012-10,9.57E-04
2012-11,5.64E-03
2012-12,4.60E-03
2013-01,5.51E-03
2013-02,1.33E-03
2013-03,2.81E-03
2013-04,2.82E-03
2013-05,1.12E-03
2013-06,2.71E-03
2013-07,5.86E-03
2013-08,2.43E-03
2013-09,2.25E-03
2013-10,2.75E-03
2013-11,2.11E-03
2013-12,1.38E-03
2014-01,6.07E-03
2014-02,1.68E-03
2014-03,3.53E-03
2014-04,2.34E-03
2014-05,4.93E-03
2014-06,7.55E-03
2014-07,2.10E-03
2014-08,3.06E-03
2014-09,3.00E-03
2014-10,2.50E-03
2014-11,2.46E-03
2014-12,2.32E-03
